Project Name,File,Framework,Mock Method,# of Invocations,% of Invocations
brooklyn,JcloudsLocationSecurityGroupCustomizerTest.java,mockito,anyString,9,2.04
brooklyn,JcloudsLocationSecurityGroupCustomizerTest.java,mockito,verify,23,5.220000000000001
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,get,1,1.02
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,any,4,4.08
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,never,3,3.06
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,forClass,2,2.04
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,thenReturn,4,4.08
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,when,8,8.16
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,mock,11,11.219999999999999
brooklyn,SharedLocationSecurityGroupCustomizerTest.java,mockito,verify,5,5.1
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,any,16,7.84
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,initMocks,1,0.49
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,never,3,1.47
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,eq,7,3.4299999999999997
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,atLeast,3,1.47
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,thenReturn,16,7.84
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,when,17,8.33
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,verify,18,8.82
brooklyn,DefaultAzureArmNetworkCreatorTest.java,mockito,verifyZeroInteractions,1,0.49
brooklyn,HttpLatencyDetectorTest.java,mockwebserver,setBody,1,2.13
brooklyn,HttpLatencyDetectorTest.java,mockwebserver,setResponseCode,1,2.13
brooklyn,HttpLatencyDetectorTest.java,mockwebserver,addHeader,1,2.13
brooklyn,RebindEnricherTest.java,mockwebserver,setBody,1,2.63
brooklyn,RebindEnricherTest.java,mockwebserver,setResponseCode,1,2.63
brooklyn,RebindEnricherTest.java,mockwebserver,addHeader,1,2.63
brooklyn,UIProxyTest.java,mockito,given,2,8.0
brooklyn,UIProxyTest.java,mockito,mock,1,4.0
brooklyn,LdapSecurityProviderLiveTest.java,mockito,mock,1,10.0
bval,DefaultMessageInterpolatorTest.java,mockito,any,1,0.9299999999999999
bval,DefaultMessageInterpolatorTest.java,mockito,when,6,5.609999999999999
bval,DefaultMessageInterpolatorTest.java,mockito,thenAnswer,1,0.9299999999999999
bval,DefaultMessageInterpolatorTest.java,mockito,mock,1,0.9299999999999999
calcite,DruidQueryFilterTest.java,mockito,when,3,5.7700000000000005
calcite,DruidQueryFilterTest.java,mockito,mock,4,7.6899999999999995
camel,CamelAtlasPropertyStrategyTest.java,mockito,thenReturn,2,4.17
camel,CamelAtlasPropertyStrategyTest.java,mockito,when,2,4.17
camel,CamelAtlasPropertyStrategyTest.java,mockito,mock,2,4.17
camel,AtlasMapEndpointTest.java,mockito,any,6,5.3100000000000005
camel,AtlasMapEndpointTest.java,mockito,doAnswer,3,2.65
camel,AtlasMapEndpointTest.java,mockito,thenReturn,4,3.54
camel,AtlasMapEndpointTest.java,mockito,getArgument,10,8.85
camel,AtlasMapEndpointTest.java,mockito,when,4,3.54
camel,AtlasMapEndpointTest.java,mockito,when,10,8.85
camel,AtlasMapEndpointTest.java,mockito,doNothing,1,0.88
camel,AtlasMapEndpointTest.java,mockito,spy,5,4.42
camel,AtlasMapTest.java,mockito,when,1,1.79
camel,MemoryWebSocketStoreTest.java,mockito,mock,2,6.25
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,any,5,3.1199999999999997
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,getAllValues,2,1.25
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,forClass,7,4.37
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,capture,7,4.37
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,getValue,13,8.129999999999999
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,thenReturn,3,1.87
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,times,3,1.87
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,when,3,1.87
camel,KinesisConsumerClosedShardWithSilentTest.java,mockito,verify,9,5.63
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,any,3,4.84
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,forClass,2,3.2300000000000004
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,capture,2,3.2300000000000004
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,getValue,4,6.45
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,thenReturn,3,4.84
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,when,3,4.84
camel,KinesisConsumerClosedShardWithFailTest.java,mockito,verify,2,3.2300000000000004
camel,SnsProducerTest.java,mockito,when,1,2.17
camel,CosmosDbDatabaseOperationsTest.java,mockito,any,6,7.23
camel,CosmosDbDatabaseOperationsTest.java,mockito,thenReturn,5,6.02
camel,CosmosDbDatabaseOperationsTest.java,mockito,when,7,8.43
camel,CosmosDbDatabaseOperationsTest.java,mockito,mock,7,8.43
camel,CosmosDbContainerOperationsTest.java,mockito,mock,7,20.59
camel,CosmosDbClientOperationsTest.java,mockito,any,4,7.02
camel,CosmosDbClientOperationsTest.java,mockito,thenReturn,5,8.77
camel,CosmosDbClientOperationsTest.java,mockito,when,7,12.280000000000001
camel,CosmosDbClientOperationsTest.java,mockito,mock,8,14.04
camel,BlobOperationsTest.java,mockito,any,18,16.220000000000002
camel,BlobOperationsTest.java,mockito,anyLong,2,1.7999999999999998
camel,BlobOperationsTest.java,mockito,thenReturn,2,1.7999999999999998
camel,BlobOperationsTest.java,mockito,when,4,3.5999999999999996
camel,BlobOperationsTest.java,mockito,anyBoolean,1,0.8999999999999999
camel,BlobOperationsTest.java,mockito,anyString,1,0.8999999999999999
camel,BlobContainerOperationsTest.java,mockito,any,9,8.33
camel,BlobContainerOperationsTest.java,mockito,thenReturn,2,1.8499999999999999
camel,BlobContainerOperationsTest.java,mockito,when,4,3.6999999999999997
camel,DataLakeDirectoryOperationTest.java,mockito,any,10,41.67
camel,DataLakeDirectoryOperationTest.java,mockito,thenReturn,1,4.17
camel,DataLakeDirectoryOperationTest.java,mockito,when,2,8.33
camel,DataLakeFileSystemOperationTest.java,mockito,any,9,9.09
camel,DataLakeFileSystemOperationTest.java,mockito,thenReturn,2,2.02
camel,DataLakeFileSystemOperationTest.java,mockito,when,4,4.04
camel,DataLakeFileOperationTest.java,mockito,any,2,4.55
camel,DataLakeFileOperationTest.java,mockito,thenReturn,1,2.27
camel,DataLakeFileOperationTest.java,mockito,when,2,4.55
camel,QueueOperationsTest.java,mockito,any,8,14.81
camel,QueueOperationsTest.java,mockito,thenReturn,1,1.8499999999999999
camel,QueueOperationsTest.java,mockito,when,2,3.6999999999999997
camel,BeanInfoTest.java,mockito,when,3,7.32
camel,BeanInfoTest.java,mockito,lenient,3,7.32
camel,CustomValidationProviderResolverTest.java,mockito,given,1,10.0
camel,CustomValidationProviderResolverTest.java,mockito,atLeastOnce,1,10.0
camel,CustomValidationProviderResolverTest.java,mockito,mock,1,10.0
camel,CustomValidationProviderResolverTest.java,mockito,verify,1,10.0
camel,ConsumerCompletionTest.java,mockito,anyLong,5,4.31
camel,ConsumerCompletionTest.java,mockito,thenThrow,1,0.86
camel,ConsumerCompletionTest.java,mockito,atLeastOnce,4,3.45
camel,ConsumerCompletionTest.java,mockito,atLeast,1,0.86
camel,ConsumerCompletionTest.java,mockito,thenReturn,8,6.9
camel,ConsumerCompletionTest.java,mockito,times,1,0.86
camel,ConsumerCompletionTest.java,mockito,when,13,11.21
camel,ConsumerCompletionTest.java,mockito,anyInt,9,7.76
camel,ConsumerCompletionTest.java,mockito,mock,3,2.59
camel,ConsumerCompletionTest.java,mockito,verify,8,6.9
camel,ProducerTest.java,mockito,never,4,1.3
camel,ProducerTest.java,mockito,anyLong,6,1.95
camel,ProducerTest.java,mockito,times,4,1.3
camel,ProducerTest.java,mockito,when,12,3.9
camel,ProducerTest.java,mockito,anyInt,1,0.32
camel,ProducerTest.java,mockito,verify,18,5.84
camel,AwaitingConsumerTest.java,mockito,thenThrow,1,1.7500000000000002
camel,AwaitingConsumerTest.java,mockito,atLeast,3,5.26
camel,AwaitingConsumerTest.java,mockito,thenReturn,5,8.77
camel,AwaitingConsumerTest.java,mockito,times,1,1.7500000000000002
camel,AwaitingConsumerTest.java,mockito,when,6,10.530000000000001
camel,AwaitingConsumerTest.java,mockito,anyInt,3,5.26
camel,AwaitingConsumerTest.java,mockito,mock,2,3.51
camel,AwaitingConsumerTest.java,mockito,verify,4,7.02
camel,BeanstalkMockTestSupport.java,mockito,initMocks,1,25.0
camel,BeanstalkMockTestSupport.java,mockito,reset,1,25.0
camel,ImmediateConsumerTest.java,mockito,atLeast,3,5.66
camel,ImmediateConsumerTest.java,mockito,atLeastOnce,1,1.8900000000000001
camel,ImmediateConsumerTest.java,mockito,thenReturn,6,11.32
camel,ImmediateConsumerTest.java,mockito,when,6,11.32
camel,ImmediateConsumerTest.java,mockito,anyInt,3,5.66
camel,ImmediateConsumerTest.java,mockito,mock,2,3.7699999999999996
camel,ImmediateConsumerTest.java,mockito,verify,4,7.55
camel,ConsumerToProducerHeadersTest.java,mockito,anyLong,2,3.39
camel,ConsumerToProducerHeadersTest.java,mockito,atLeastOnce,2,3.39
camel,ConsumerToProducerHeadersTest.java,mockito,thenReturn,3,5.08
camel,ConsumerToProducerHeadersTest.java,mockito,when,5,8.469999999999999
camel,ConsumerToProducerHeadersTest.java,mockito,anyInt,2,3.39
camel,ConsumerToProducerHeadersTest.java,mockito,mock,1,1.69
camel,ConsumerToProducerHeadersTest.java,mockito,verify,2,3.39
camel,BonitaAuthFilterAlreadyConnectedTest.java,mockito,initMocks,1,16.669999999999998
camel,BonitaAuthFilterAlreadyConnectedTest.java,mockito,when,1,16.669999999999998
camel,BonitaAuthFilterConnectionTest.java,mockito,initMocks,1,3.1199999999999997
camel,BonitaAuthFilterConnectionTest.java,wiremock,withHeader,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,stop,1,3.1199999999999997
camel,BonitaAuthFilterConnectionTest.java,wiremock,port,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,willReturn,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,start,1,3.1199999999999997
camel,BonitaAuthFilterConnectionTest.java,wiremock,aResponse,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,options,1,3.1199999999999997
camel,BonitaAuthFilterConnectionTest.java,wiremock,stubFor,2,6.25
camel,BonitaAuthFilterConnectionTest.java,mockito,when,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,urlEqualTo,2,6.25
camel,BonitaAuthFilterConnectionTest.java,wiremock,post,2,6.25
camel,BonitaAuthFilterTest.java,mockito,initMocks,1,16.669999999999998
camel,BonitaAuthFilterTest.java,mockito,when,1,16.669999999999998
camel,BonitaAPIUtilPrepareInputsTest.java,mockito,any,6,12.0
camel,BonitaAPIUtilPrepareInputsTest.java,mockito,when,3,6.0
camel,BonitaAPIUtilPrepareInputsTest.java,mockito,spy,3,6.0
camel,BonitaAPIUtilPrepareInputsTest.java,mockito,doReturn,3,6.0
camel,BoxSharedConnectionTest.java,mockito,times,2,4.26
camel,BoxSharedConnectionTest.java,mockito,mock,3,6.38
camel,ResultSetConversionStrategiesTest.java,mockito,thenReturn,1,3.2300000000000004
camel,ResultSetConversionStrategiesTest.java,mockito,when,3,9.68
camel,ResultSetConversionStrategiesTest.java,mockito,mock,6,19.35
camel,CometdProducerTest.java,mockito,isNull,1,10.0
camel,CometdProducerTest.java,mockito,thenReturn,1,10.0
camel,CometdProducerTest.java,mockito,when,1,10.0
camel,CometBindingTest.java,mockito,when,8,12.120000000000001
camel,CometdConsumerTest.java,mockito,isNull,2,6.45
camel,CometdConsumerTest.java,mockito,any,1,3.2300000000000004
camel,CometdConsumerTest.java,mockito,thenReturn,3,9.68
camel,CometdConsumerTest.java,mockito,when,7,22.58
camel,XPathTransformTest.java,mockito,any,2,2.9899999999999998
camel,XPathTransformTest.java,mockito,never,1,1.49
camel,XPathTransformTest.java,mockito,argThat,2,2.9899999999999998
camel,XPathTransformTest.java,mockito,when,2,2.9899999999999998
camel,XPathTransformTest.java,mockito,mock,2,2.9899999999999998
camel,XPathTransformTest.java,mockito,verify,2,2.9899999999999998
camel,MockitoMockForClassTest.java,mockito,any,1,10.0
camel,MockitoMockForClassTest.java,mockito,when,1,10.0
camel,MockitoMockForClassTest.java,mockito,mock,1,10.0
camel,MockitoMockForInterfaceTest.java,mockito,any,1,10.0
camel,MockitoMockForInterfaceTest.java,mockito,when,1,10.0
camel,MockitoMockForInterfaceTest.java,mockito,mock,1,10.0
camel,MockitoSpyForClassTest.java,mockito,any,1,10.0
camel,MockitoSpyForClassTest.java,mockito,when,1,10.0
camel,MockitoSpyForClassTest.java,mockito,spy,1,10.0
camel,RestProducerBindingProcessorTest.java,mockito,any,4,5.41
camel,RestProducerBindingProcessorTest.java,mockito,forClass,3,4.05
camel,RestProducerBindingProcessorTest.java,mockito,when,5,6.76
camel,RestProducerBindingProcessorTest.java,mockito,mock,6,8.110000000000001
camel,RestProducerBindingProcessorTest.java,mockito,same,9,12.16
camel,RestProducerBindingProcessorTest.java,mockito,verify,2,2.7
camel,DefaultFactoryFinderTest.java,mockito,times,1,1.6400000000000001
camel,DefaultFactoryFinderTest.java,mockito,when,5,8.200000000000001
camel,DefaultFactoryFinderTest.java,mockito,mock,3,4.92
camel,DefaultFactoryFinderTest.java,mockito,verify,1,1.6400000000000001
camel,AsyncProcessorAwaitManagerInterruptWithRedeliveryTest.java,mockito,atMost,1,1.82
camel,AsyncProcessorAwaitManagerInterruptWithRedeliveryTest.java,mockito,spy,1,1.82
camel,AsyncProcessorAwaitManagerInterruptWithRedeliveryTest.java,mockito,verify,1,1.82
camel,ThroughPutLoggerTest.java,mockito,argThat,2,12.5
camel,ThroughPutLoggerTest.java,mockito,when,1,6.25
camel,ThroughPutLoggerTest.java,mockito,mock,1,6.25
camel,ThroughPutLoggerTest.java,mockito,verify,2,12.5
camel,AbstractCamelContextFactoryBeanTest.java,mockito,doCallRealMethod,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,invocationListeners,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,forClass,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,atLeastOnce,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,when,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,withSettings,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,when,9,13.239999999999998
camel,AbstractCamelContextFactoryBeanTest.java,mockito,mock,7,10.290000000000001
camel,AbstractCamelContextFactoryBeanTest.java,mockito,anyString,1,1.47
camel,AbstractCamelContextFactoryBeanTest.java,mockito,verify,1,1.47
camel,CouchbaseProducerTest.java,mockito,any,3,5.36
camel,CouchbaseProducerTest.java,mockito,when,5,8.93
camel,CouchbaseProducerTest.java,mockito,forClass,1,1.79
camel,CouchbaseProducerTest.java,mockito,when,6,10.71
camel,CouchbaseProducerTest.java,mockito,lenient,5,8.93
camel,CouchbaseProducerTest.java,mockito,anyString,2,3.5700000000000003
camel,CouchbaseProducerTest.java,mockito,verify,1,1.79
camel,CouchDbChangesetTrackerTest.java,mockito,isNull,2,2.1999999999999997
camel,CouchDbChangesetTrackerTest.java,mockito,anyLong,1,1.0999999999999999
camel,CouchDbChangesetTrackerTest.java,mockito,thenReturn,8,8.790000000000001
camel,CouchDbChangesetTrackerTest.java,mockito,when,23,25.27
camel,CouchDbChangesetTrackerTest.java,mockito,anyString,1,1.0999999999999999
camel,CouchDbChangesetTrackerTest.java,mockito,verify,8,8.790000000000001
camel,CouchDbProducerTest.java,mockito,any,2,2.13
camel,CouchDbProducerTest.java,mockito,getArguments,2,2.13
camel,CouchDbProducerTest.java,mockito,thenReturn,2,2.13
camel,CouchDbProducerTest.java,mockito,when,18,19.15
camel,CouchDbProducerTest.java,mockito,thenAnswer,1,1.06
camel,CouchDbProducerTest.java,mockito,verify,6,6.38
camel,CxfEndpointTest.java,mockito,reset,1,1.8900000000000001
camel,CxfEndpointTest.java,mockito,mock,2,3.7699999999999996
camel,CxfEndpointTest.java,mockito,verify,4,7.55
camel,CxfEndpointTest.java,mockito,isA,4,7.55
camel,DefaultCxfBindingTest.java,mockito,when,2,0.7799999999999999
camel,DefaultCxfBindingTest.java,mockito,mock,2,0.7799999999999999
camel,ConverterTest.java,mockito,when,2,5.13
camel,ConverterTest.java,mockito,reset,1,2.56
camel,ConverterTest.java,mockito,mock,2,5.13
camel,DefaultCxfMessageMapperTest.java,mockito,when,19,22.89
camel,DefaultCxfMessageMapperTest.java,mockito,mock,5,6.02
camel,CamelDestinationTest.java,mockito,doThrow,1,1.09
camel,CamelDestinationTest.java,mockito,when,1,1.09
camel,CamelDestinationTest.java,mockito,mock,2,2.17
camel,CamelDestinationTest.java,mockito,isA,1,1.09
camel,CamelTransportTestSupport.java,mockito,mock,1,4.55
camel,RemoveImageCmdUriTest.java,mockito,times,1,7.6899999999999995
camel,RemoveImageCmdUriTest.java,mockito,when,1,7.6899999999999995
camel,RemoveImageCmdUriTest.java,mockito,verify,1,7.6899999999999995
camel,RemoveImageCmdUriTest.java,mockito,anyString,1,7.6899999999999995
camel,DockerEventsConsumerTest.java,mockito,when,2,11.110000000000001
camel,DockerEventsConsumerTest.java,mockito,anyString,1,5.56
camel,DockerStatsConsumerTest.java,mockito,when,1,6.67
camel,DockerStatsConsumerTest.java,mockito,anyString,1,6.67
camel,VersionCmdHeaderTest.java,mockito,times,1,12.5
camel,VersionCmdHeaderTest.java,mockito,when,1,12.5
camel,VersionCmdHeaderTest.java,mockito,verify,1,12.5
camel,KillContainerCmdHeaderTest.java,mockito,eq,1,6.67
camel,KillContainerCmdHeaderTest.java,mockito,times,2,13.33
camel,KillContainerCmdHeaderTest.java,mockito,when,1,6.67
camel,KillContainerCmdHeaderTest.java,mockito,verify,2,13.33
camel,KillContainerCmdHeaderTest.java,mockito,anyString,1,6.67
camel,PushImageCmdHeaderTest.java,mockito,any,1,3.2300000000000004
camel,PushImageCmdHeaderTest.java,mockito,times,2,6.45
camel,PushImageCmdHeaderTest.java,mockito,when,3,9.68
camel,PushImageCmdHeaderTest.java,mockito,verify,2,6.45
camel,PushImageCmdHeaderTest.java,mockito,anyString,1,3.2300000000000004
camel,ExecStartCmdHeaderTest.java,mockito,any,1,4.0
camel,ExecStartCmdHeaderTest.java,mockito,eq,2,8.0
camel,ExecStartCmdHeaderTest.java,mockito,times,2,8.0
camel,ExecStartCmdHeaderTest.java,mockito,when,3,12.0
camel,ExecStartCmdHeaderTest.java,mockito,verify,2,8.0
camel,ExecStartCmdHeaderTest.java,mockito,anyString,1,4.0
camel,TagImageCmdHeaderTest.java,mockito,times,2,11.110000000000001
camel,TagImageCmdHeaderTest.java,mockito,when,1,5.56
camel,TagImageCmdHeaderTest.java,mockito,verify,2,11.110000000000001
camel,TagImageCmdHeaderTest.java,mockito,anyString,3,16.669999999999998
camel,PingCmdHeaderTest.java,mockito,times,1,12.5
camel,PingCmdHeaderTest.java,mockito,when,1,12.5
camel,PingCmdHeaderTest.java,mockito,verify,1,12.5
camel,CopyFileContainerCmdHeaderTest.java,mockito,eq,1,5.88
camel,CopyFileContainerCmdHeaderTest.java,mockito,times,2,11.76
camel,CopyFileContainerCmdHeaderTest.java,mockito,when,1,5.88
camel,CopyFileContainerCmdHeaderTest.java,mockito,verify,2,11.76
camel,CopyFileContainerCmdHeaderTest.java,mockito,anyString,2,11.76
camel,InspectContainerCmdHeaderTest.java,mockito,times,1,10.0
camel,InspectContainerCmdHeaderTest.java,mockito,when,1,10.0
camel,InspectContainerCmdHeaderTest.java,mockito,verify,1,10.0
camel,InspectContainerCmdHeaderTest.java,mockito,anyString,1,10.0
camel,RestartContainerCmdHeaderTest.java,mockito,eq,1,6.67
camel,RestartContainerCmdHeaderTest.java,mockito,times,2,13.33
camel,RestartContainerCmdHeaderTest.java,mockito,when,1,6.67
camel,RestartContainerCmdHeaderTest.java,mockito,verify,2,13.33
camel,RestartContainerCmdHeaderTest.java,mockito,anyString,1,6.67
camel,TopContainerCmdHeaderTest.java,mockito,eq,1,6.67
camel,TopContainerCmdHeaderTest.java,mockito,times,2,13.33
camel,TopContainerCmdHeaderTest.java,mockito,when,1,6.67
camel,TopContainerCmdHeaderTest.java,mockito,verify,2,13.33
camel,TopContainerCmdHeaderTest.java,mockito,anyString,1,6.67
camel,PullImageCmdHeaderTest.java,mockito,any,1,3.45
camel,PullImageCmdHeaderTest.java,mockito,eq,2,6.9
camel,PullImageCmdHeaderTest.java,mockito,times,3,10.34
camel,PullImageCmdHeaderTest.java,mockito,when,3,10.34
camel,PullImageCmdHeaderTest.java,mockito,verify,3,10.34
camel,PullImageCmdHeaderTest.java,mockito,anyString,1,3.45
